embedding_model,repeat,condition,draw_id,model_level,fusion_method,n,auc,pr_auc,brier,log_loss
model_2_bge_large_en_v1_5,3,random,13,L1,early_concat,142,0.6516326051209772,0.46546785489717013,0.2343506804696039,0.6595081526449482
model_2_bge_large_en_v1_5,3,random,14,L1,early_concat,142,0.7169368099600657,0.523377233929623,0.23825435759551453,0.667891396909011
model_2_bge_large_en_v1_5,3,random,15,L1,early_concat,142,0.6964998825463942,0.5113682444842846,0.234018009995976,0.6609539846404867
model_2_bge_large_en_v1_5,3,random,16,L1,early_concat,142,0.6474042753112521,0.4282754785678966,0.23460023752018014,0.6611406522958951
model_2_bge_large_en_v1_5,3,random,17,L1,early_concat,142,0.6683110171482265,0.4530615325870436,0.24235405884938188,0.6763054179377129
model_2_bge_large_en_v1_5,3,random,18,L1,early_concat,142,0.6986140474512568,0.480847899451391,0.2391731854567762,0.6703263897566103
model_2_bge_large_en_v1_5,3,random,19,L1,early_concat,142,0.7054263565891474,0.5081975162734167,0.23378480358513132,0.6594247345973724
model_2_bge_large_en_v1_5,3,random,20,L1,early_concat,142,0.6701902748414376,0.5139462724227181,0.24286391528536985,0.67880047763785
model_2_bge_large_en_v1_5,3,random,21,L1,early_concat,142,0.6173361522198731,0.4569046217767433,0.23008831280524553,0.6497248520417688
model_2_bge_large_en_v1_5,3,random,22,L1,early_concat,142,0.6577401926239135,0.46310340196737476,0.2246399879011292,0.6393316111909737
model_2_bge_large_en_v1_5,3,random,23,L1,early_concat,142,0.7357293868921776,0.5624616365890373,0.2377729864891167,0.6686182439332552
model_2_bge_large_en_v1_5,3,random,24,L1,early_concat,142,0.656800563777308,0.4444474025797215,0.2365477590581641,0.6648716499923957
model_2_bge_large_en_v1_5,3,random,25,L1,early_concat,142,0.6903922950434579,0.5282583417325677,0.2275343715208283,0.6451682150504554
model_2_bge_large_en_v1_5,3,random,26,L1,early_concat,142,0.7249236551562133,0.5827669736655612,0.2481514743564927,0.6894498203050913
model_2_bge_large_en_v1_5,3,random,27,L1,early_concat,142,0.6551562132957481,0.47521989122886993,0.23498785866955518,0.662006066802384
model_2_bge_large_en_v1_5,3,random,28,L1,early_concat,142,0.7155273666901573,0.5563872937067337,0.21996520137024256,0.6289324376253141
model_2_bge_large_en_v1_5,3,random,29,L1,early_concat,142,0.7096546863988725,0.5014035893505422,0.24207292821800114,0.6759411660443615
model_2_bge_large_en_v1_5,3,random,30,L1,early_concat,142,0.5757575757575758,0.4052728288681571,0.24791537534420596,0.6889513819179302
model_2_bge_large_en_v1_5,3,random,31,L1,early_concat,142,0.660324171952079,0.5055667594003828,0.22538794237147666,0.6411812539402578
model_2_bge_large_en_v1_5,3,random,32,L1,early_concat,142,0.7364341085271318,0.5590169680834147,0.22249900908881018,0.6327506036030388
model_2_bge_large_en_v1_5,3,random,33,L1,early_concat,142,0.6647874089734553,0.5308117448125109,0.23142838954541783,0.6541643039259339
model_2_bge_large_en_v1_5,3,random,34,L1,early_concat,142,0.6753582334977684,0.4571112427051225,0.24983667618603034,0.6928204562198821
model_2_bge_large_en_v1_5,3,random,35,L1,early_concat,142,0.6690157387831807,0.45394306405518825,0.23021848130732236,0.6518807826643983
model_2_bge_large_en_v1_5,3,random,36,L1,early_concat,142,0.6330749354005167,0.4501393788901692,0.24112349739897695,0.6742379575186759
model_2_bge_large_en_v1_5,3,random,37,L1,early_concat,142,0.6692506459948321,0.48303999256807617,0.2169602271916245,0.6241060161195923
model_2_bge_large_en_v1_5,3,random,38,L1,early_concat,142,0.6276720695325347,0.4239757300370782,0.2385366460905585,0.6686051612064924
model_2_bge_large_en_v1_5,3,random,39,L1,early_concat,142,0.6617336152219873,0.49799628265826323,0.23270266254402147,0.6591710963661146
model_2_bge_large_en_v1_5,3,random,40,L1,early_concat,142,0.6365985435752879,0.4381484812015912,0.2366881297559312,0.6653497647189361
model_2_bge_large_en_v1_5,3,random,41,L1,early_concat,142,0.6109936575052854,0.3982696408664109,0.24109332472873385,0.6741656682201941
model_2_bge_large_en_v1_5,3,random,42,L1,early_concat,142,0.6943857176415316,0.5086334563101833,0.20998581165946978,0.6109530314619143
model_2_bge_large_en_v1_5,3,random,43,L1,early_concat,142,0.6518675123326286,0.4470570706002654,0.23943093622729636,0.6708182061324219
model_2_bge_large_en_v1_5,3,random,44,L1,early_concat,142,0.669250645994832,0.48708817846749153,0.22740319447280335,0.6469783263640823
model_2_bge_large_en_v1_5,3,random,45,L1,early_concat,142,0.6793516560958421,0.47928334958606533,0.23078005401872378,0.6530156025746859
model_2_bge_large_en_v1_5,3,random,46,L1,early_concat,142,0.688747944561898,0.4809691485063323,0.23809816602580525,0.6682132843396712
model_2_bge_large_en_v1_5,3,random,47,L1,early_concat,142,0.633779657035471,0.42339660169163135,0.23998139822878117,0.6718656154471077
model_2_bge_large_en_v1_5,3,random,48,L1,early_concat,142,0.7115339440920836,0.5465879948886686,0.22869392217912315,0.6501188371082727
model_2_bge_large_en_v1_5,3,random,49,L1,early_concat,142,0.655626027719051,0.44838422081313156,0.2450528365557918,0.6817087055648889
model_2_bge_large_en_v1_5,3,random,50,L1,early_concat,142,0.696969696969697,0.4918247321162468,0.24053926911990667,0.6727541987402798
model_2_bge_large_en_v1_5,3,real,0,L1,early_concat,142,0.7890533239370449,0.6082456362508336,0.22546468158806166,0.6423050614913514
model_2_bge_large_en_v1_5,4,matched,1,L1,early_concat,142,0.7058961710124502,0.5609285580763451,0.25009731566694154,0.6933418112586518
model_2_bge_large_en_v1_5,4,matched,2,L1,early_concat,142,0.7073056142823584,0.5638831497968155,0.25009566074945494,0.6933385013927585
model_2_bge_large_en_v1_5,4,matched,3,L1,early_concat,142,0.7232793046746535,0.5726678722410206,0.24956357938269697,0.6922742426059799
model_2_bge_large_en_v1_5,4,matched,4,L1,early_concat,142,0.7150575522668546,0.5643491105837497,0.24963016593446172,0.692407431607553
model_2_bge_large_en_v1_5,4,matched,5,L1,early_concat,142,0.68569415081043,0.5387485985407854,0.24958875994206955,0.6923245671864235
model_2_bge_large_en_v1_5,4,matched,6,L1,early_concat,142,0.6676062955132722,0.5166573737613684,0.2490776001626436,0.6913021691093495
model_2_bge_large_en_v1_5,4,matched,7,L1,early_concat,142,0.6777073056142824,0.5056508575670869,0.24957173900639312,0.6922905744438947
model_2_bge_large_en_v1_5,4,matched,8,L1,early_concat,142,0.6866337796570355,0.5172097958057619,0.24544523310992852,0.6839883122604361
model_2_bge_large_en_v1_5,4,matched,9,L1,early_concat,142,0.7268029128494246,0.5771262896083843,0.24584680450398336,0.6847897180873593
model_2_bge_large_en_v1_5,4,matched,10,L1,early_concat,142,0.7051914493774959,0.5354931677374247,0.2456284897525477,0.6843531634149124
model_2_bge_large_en_v1_5,4,matched,11,L1,early_concat,142,0.7019027484143763,0.5741281499241913,0.2501034497972553,0.6933540795957438
model_2_bge_large_en_v1_5,4,matched,12,L1,early_concat,142,0.7026074700493306,0.571511931569833,0.2492842328311567,0.6917154342058178
model_2_bge_large_en_v1_5,4,matched,13,L1,early_concat,142,0.6537467700258397,0.4782863505880685,0.24958060556702347,0.6923083029040507
model_2_bge_large_en_v1_5,4,matched,14,L1,early_concat,142,0.6861639652337327,0.5443926657878064,0.2496060811740666,0.6923592102823617
model_2_bge_large_en_v1_5,4,matched,15,L1,early_concat,142,0.7058961710124501,0.5750991363165633,0.25008993595601553,0.69332705189228
model_2_bge_large_en_v1_5,4,matched,16,L1,early_concat,142,0.6983791402396053,0.542016104649295,0.24979095459868406,0.6927289634155855
model_2_bge_large_en_v1_5,4,matched,17,L1,early_concat,142,0.7009631195677708,0.5702989721687405,0.25009531313463873,0.693337806287119
model_2_bge_large_en_v1_5,4,matched,18,L1,early_concat,142,0.7263330984261217,0.5734298799501959,0.24593602383434984,0.6849691591672195
model_2_bge_large_en_v1_5,4,matched,19,L1,early_concat,142,0.6927413671599718,0.5397920039250832,0.24939048092246993,0.6919279936779533
model_2_bge_large_en_v1_5,4,matched,20,L1,early_concat,142,0.7051914493774959,0.5701648086792457,0.2500977275012643,0.6933426350175776
model_2_bge_large_en_v1_5,4,matched,21,L1,early_concat,142,0.6974395113929996,0.5608464344595226,0.2501099180955508,0.6933670162523673
model_2_bge_large_en_v1_5,4,matched,22,L1,early_concat,142,0.6974395113929998,0.5539018962505572,0.246076933200629,0.6852528854357695
model_2_bge_large_en_v1_5,4,matched,23,L1,early_concat,142,0.7019027484143762,0.541862608102951,0.24560533527243492,0.6843060313494013
model_2_bge_large_en_v1_5,4,matched,24,L1,early_concat,142,0.7167019027484144,0.5619765187791828,0.24596653451933684,0.685031261958348
model_2_bge_large_en_v1_5,4,matched,25,L1,early_concat,142,0.7120037585153864,0.5786968730034188,0.25007981582209377,0.6933068114775475
model_2_bge_large_en_v1_5,4,matched,26,L1,early_concat,142,0.6960300681230913,0.5352199506234477,0.24979813198827608,0.6927433253780644
model_2_bge_large_en_v1_5,4,matched,27,L1,early_concat,142,0.7239840263096077,0.5737253154691765,0.24587522683424648,0.684846404563476
model_2_bge_large_en_v1_5,4,matched,28,L1,early_concat,142,0.7199906037115338,0.5675743184108639,0.24585791417187564,0.6848130687131071
model_2_bge_large_en_v1_5,4,matched,29,L1,early_concat,142,0.7157622739018088,0.5643716295163389,0.24596589628780863,0.6850279262337234
model_2_bge_large_en_v1_5,4,matched,30,L1,early_concat,142,0.6986140474512568,0.5410316791638855,0.24977040248098487,0.6926878574456317
model_2_bge_large_en_v1_5,4,matched,31,L1,early_concat,142,0.7044867277425417,0.578303352437494,0.25009171088431775,0.6933306016270682
model_2_bge_large_en_v1_5,4,matched,32,L1,early_concat,142,0.6955602536997886,0.5365737398451159,0.24524443501862805,0.6835847557808588
model_2_bge_large_en_v1_5,4,matched,33,L1,early_concat,142,0.6840498003288701,0.5211046756394317,0.24542843500014,0.6839529241422604
model_2_bge_large_en_v1_5,4,matched,34,L1,early_concat,142,0.7197556964998825,0.5729510520810435,0.2457672408591077,0.6846304574642897
model_2_bge_large_en_v1_5,4,matched,35,L1,early_concat,142,0.7239840263096077,0.5689092518559214,0.24594647305772255,0.6849901814202687
model_2_bge_large_en_v1_5,4,matched,36,L1,early_concat,142,0.7185811604416256,0.5648505887428015,0.2496166522299355,0.6923803961196888
model_2_bge_large_en_v1_5,4,matched,37,L1,early_concat,142,0.707070707070707,0.5812635865367263,0.250085972084234,0.6933191239701003
model_2_bge_large_en_v1_5,4,matched,38,L1,early_concat,142,0.685224336387127,0.5095242391452457,0.24567484902479533,0.6844485503970608
model_2_bge_large_en_v1_5,4,matched,39,L1,early_concat,142,0.6755931407094198,0.5417483444011126,0.2493822656894048,0.6919115036800536
model_2_bge_large_en_v1_5,4,matched,40,L1,early_concat,142,0.7183462532299741,0.5638593761714058,0.2496288543908211,0.6924048029431539
model_2_bge_large_en_v1_5,4,matched,41,L1,early_concat,142,0.7122386657270379,0.5816473728963355,0.2500804251490434,0.6933080301307176
model_2_bge_large_en_v1_5,4,matched,42,L1,early_concat,142,0.6622034296452901,0.4907113410503727,0.24956433452199778,0.6922757576154125
model_2_bge_large_en_v1_5,4,matched,43,L1,early_concat,142,0.7033121916842847,0.5714428784709098,0.25009682588277726,0.6933408316448383
model_2_bge_large_en_v1_5,4,matched,44,L1,early_concat,142,0.7056612638007986,0.5778677976306916,0.2500874196119641,0.693322019073106
model_2_bge_large_en_v1_5,4,matched,45,L1,early_concat,142,0.7202255109231852,0.5583939793171167,0.2460500484213749,0.685198239924086
model_2_bge_large_en_v1_5,4,matched,46,L1,early_concat,142,0.725393469579516,0.5765317413789408,0.24959823534136952,0.6923435647761349
model_2_bge_large_en_v1_5,4,matched,47,L1,early_concat,142,0.7000234907211651,0.5620772565037445,0.2501051750313796,0.6933575299845751
model_2_bge_large_en_v1_5,4,matched,48,L1,early_concat,142,0.6751233262861169,0.5000086975772762,0.24055005127791398,0.6724674445431247
model_2_bge_large_en_v1_5,4,matched,49,L1,early_concat,142,0.6847545219638242,0.5381217177192543,0.24958810068879786,0.6923232486677822
model_2_bge_large_en_v1_5,4,matched,50,L1,early_concat,142,0.6946206248531829,0.5200787696337037,0.24516793454949326,0.6834362521448892
model_2_bge_large_en_v1_5,4,random,1,L1,early_concat,142,0.6957951609114401,0.5409852342938519,0.24809316243956564,0.6893331954544504
model_2_bge_large_en_v1_5,4,random,2,L1,early_concat,142,0.6718346253229973,0.4978675299549179,0.23586583912808062,0.6634667717254353
model_2_bge_large_en_v1_5,4,random,3,L1,early_concat,142,0.7237491190979564,0.528927941632939,0.22316391740316058,0.6337592385538826
model_2_bge_large_en_v1_5,4,random,4,L1,early_concat,142,0.6976744186046512,0.49685600664964186,0.23416458614728972,0.6601925564330674
model_2_bge_large_en_v1_5,4,random,5,L1,early_concat,142,0.686868686868687,0.5379608243878216,0.23768969796622472,0.6675748830708778
model_2_bge_large_en_v1_5,4,random,6,L1,early_concat,142,0.67394879022786,0.5581778673334965,0.24029335337448748,0.6736316360778589
model_2_bge_large_en_v1_5,4,random,7,L1,early_concat,142,0.6972046041813483,0.5224999013552794,0.24611373134557518,0.6853603529368721
model_2_bge_large_en_v1_5,4,random,8,L1,early_concat,142,0.7014329339910735,0.5092779398379922,0.21002975409015498,0.607032676404784
model_2_bge_large_en_v1_5,4,random,9,L1,early_concat,142,0.6943857176415317,0.5203707192878775,0.24491440347023666,0.6829659737716102
model_2_bge_large_en_v1_5,4,random,10,L1,early_concat,142,0.693446088794926,0.5327491274646785,0.2422993581701807,0.6776739016354156
model_2_bge_large_en_v1_5,4,random,11,L1,early_concat,142,0.6605590791637302,0.4872865113052527,0.24964513654790305,0.6924373758841201
model_2_bge_large_en_v1_5,4,random,12,L1,early_concat,142,0.6683110171482265,0.5102859290866762,0.22885603174562338,0.6491076566858403
model_2_bge_large_en_v1_5,4,random,13,L1,early_concat,142,0.6535118628141884,0.4881648940422845,0.24727281730109296,0.6876919574919361
model_2_bge_large_en_v1_5,4,random,14,L1,early_concat,142,0.6746535118628143,0.5429891442538479,0.22641062023771485,0.6449494189983407
model_2_bge_large_en_v1_5,4,random,15,L1,early_concat,142,0.688747944561898,0.5118843236623072,0.24769551420124358,0.6885175547544481
model_2_bge_large_en_v1_5,4,random,16,L1,early_concat,142,0.6457599248296924,0.49276747137099236,0.24761629423289871,0.688353474446481
model_2_bge_large_en_v1_5,4,random,17,L1,early_concat,142,0.6678412027249236,0.48971607854882504,0.24216994455013924,0.6774428951058731
model_2_bge_large_en_v1_5,4,random,18,L1,early_concat,142,0.7178764388066714,0.5540206513141177,0.2414591557523897,0.675986943596023
model_2_bge_large_en_v1_5,4,random,19,L1,early_concat,142,0.6894526661968523,0.5310776982289184,0.2254179771003722,0.6394670771526706
model_2_bge_large_en_v1_5,4,random,20,L1,early_concat,142,0.681700728212356,0.45998257785842545,0.2359942020832112,0.6621742154839511
model_2_bge_large_en_v1_5,4,random,21,L1,early_concat,142,0.6403570589617101,0.48768994057782006,0.22280793414310168,0.6334677042374897
model_2_bge_large_en_v1_5,4,random,22,L1,early_concat,142,0.731266149870801,0.5664678593369947,0.22175993504996777,0.6325030646640042
model_2_bge_large_en_v1_5,4,random,23,L1,early_concat,142,0.6654921306084096,0.5040706036472162,0.24710898091451033,0.6873641944192023
model_2_bge_large_en_v1_5,4,random,24,L1,early_concat,142,0.7089499647639183,0.5964176552108627,0.22694630461146828,0.6450785780909274
model_2_bge_large_en_v1_5,4,random,25,L1,early_concat,142,0.6941508104298801,0.5140005488796962,0.2254842393425166,0.6399615348365862
model_2_bge_large_en_v1_5,4,random,26,L1,early_concat,142,0.7427766032417196,0.5555967850621796,0.25014716252487473,0.6934415053739962
model_2_bge_large_en_v1_5,4,random,27,L1,early_concat,142,0.726568005637773,0.5865238197236897,0.20875655203866464,0.6062552031308355
model_2_bge_large_en_v1_5,4,random,28,L1,early_concat,142,0.6866337796570354,0.5043849449074047,0.22917904253268928,0.6482852972665109
model_2_bge_large_en_v1_5,4,random,29,L1,early_concat,142,0.7096546863988724,0.5688798680516676,0.22502410444453672,0.6423477110954036
model_2_bge_large_en_v1_5,4,random,30,L1,early_concat,142,0.6927413671599718,0.523812744251181,0.24186924196514312,0.6788502797141587
model_2_bge_large_en_v1_5,4,random,31,L1,early_concat,142,0.716466995536763,0.5471659718715436,0.23071594812898125,0.6522921153872854
model_2_bge_large_en_v1_5,4,random,32,L1,early_concat,142,0.6610288935870331,0.4983434097333084,0.22377244433691457,0.6367038335224996
model_2_bge_large_en_v1_5,4,random,33,L1,early_concat,142,0.7011980267794221,0.5260715225434716,0.22878464957424496,0.650474652016687
model_2_bge_large_en_v1_5,4,random,34,L1,early_concat,142,0.6964998825463942,0.5289823705219021,0.23503605074404066,0.6629857154452764
model_2_bge_large_en_v1_5,4,random,35,L1,early_concat,142,0.6941508104298801,0.5302946715091781,0.23448243504701058,0.6617148943499176
model_2_bge_large_en_v1_5,4,random,36,L1,early_concat,142,0.7218698614047451,0.5382278002754728,0.24264244711788824,0.6778295318110599
model_2_bge_large_en_v1_5,4,random,37,L1,early_concat,142,0.6539816772374911,0.46290592679675646,0.23492357113310042,0.6603220235810664
model_2_bge_large_en_v1_5,4,random,38,L1,early_concat,142,0.6941508104298801,0.5100358328555752,0.22634217477360008,0.6430755836688518
model_2_bge_large_en_v1_5,4,random,39,L1,early_concat,142,0.6758280479210712,0.4925095668634224,0.23025535394871946,0.6505118816389476
model_2_bge_large_en_v1_5,4,random,40,L1,early_concat,142,0.6868686868686869,0.5022809474460704,0.23069886531806166,0.6516510113373477
model_2_bge_large_en_v1_5,4,random,41,L1,early_concat,142,0.6840498003288701,0.5138319784497999,0.24181090628578827,0.6766830535782048
